dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
exp4_alpha100_N400000,interval_tree,sampling,0,1,400000,400000,100000,1,4347.95,8e+07,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":770.918221,""build_active_ms"":252.423294,""build_events_ms"":175.144033,""build_start_ids_ms"":6.494402,""build_y_endpoints_ms"":119.101122,""build_y_indices_ms"":217.741581,""phase1_count_ms"":2193.819805,""phase2_slots_ms"":24.632403,""phase3_resweep_ms"":1358.033171,""run_build_ms"":770.919131,""run_count_ms"":2193.823875,""run_sample_ms"":1383.200563}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""interval_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/interval_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N400000,interval_tree,sampling,1,2,400000,400000,100000,1,4488.28,8e+07,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":670.295659,""build_active_ms"":112.595942,""build_events_ms"":216.737192,""build_start_ids_ms"":1.566349,""build_y_endpoints_ms"":122.984517,""build_y_indices_ms"":216.400249,""phase1_count_ms"":2170.217375,""phase2_slots_ms"":22.998616,""phase3_resweep_ms"":1354.891936,""run_build_ms"":670.297319,""run_count_ms"":2170.220455,""run_sample_ms"":1377.913661}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""interval_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/interval_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N400000,interval_tree,sampling,2,3,400000,400000,100000,1,4476.4,8e+07,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":667.397074,""build_active_ms"":105.511154,""build_events_ms"":220.435651,""build_start_ids_ms"":1.581688,""build_y_endpoints_ms"":116.145154,""build_y_indices_ms"":223.712177,""phase1_count_ms"":2163.447220,""phase2_slots_ms"":18.587402,""phase3_resweep_ms"":1355.860601,""run_build_ms"":667.398104,""run_count_ms"":2163.450710,""run_sample_ms"":1374.470123}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""interval_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/interval_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N400000,interval_tree,sampling,3,4,400000,400000,100000,1,4449.17,8e+07,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":670.083976,""build_active_ms"":105.458946,""build_events_ms"":222.999693,""build_start_ids_ms"":1.566848,""build_y_endpoints_ms"":116.192474,""build_y_indices_ms"":223.855306,""phase1_count_ms"":2145.275460,""phase2_slots_ms"":25.793011,""phase3_resweep_ms"":1338.100375,""run_build_ms"":670.085107,""run_count_ms"":2145.279741,""run_sample_ms"":1363.917446}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""interval_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/interval_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N400000,interval_tree,sampling,4,5,400000,400000,100000,1,4418.87,8e+07,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":661.911826,""build_active_ms"":105.416537,""build_events_ms"":214.813047,""build_start_ids_ms"":1.581179,""build_y_endpoints_ms"":116.250633,""build_y_indices_ms"":223.841089,""phase1_count_ms"":2137.230171,""phase2_slots_ms"":18.018054,""phase3_resweep_ms"":1339.084168,""run_build_ms"":661.912855,""run_count_ms"":2137.234710,""run_sample_ms"":1357.125542}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""interval_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/interval_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
