dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
exp4_alpha5_N800000,sirs,enum_sampling,0,1,800000,800000,100000,1,63761.1,8e+06,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":1339.960866,""run_build_ms"":1339.966076,""run_draw_ranks_ms"":8.413271,""run_enum_pass1_count_ms"":62336.233697,""run_enum_pass2_select_ms"":75.936101,""run_enum_prepare_ms"":0.000540,""sirs_build_index_ms"":1339.960036,""sirs_build_kd_ms"":131.404683,""sirs_embed_inner_ms"":682.621098,""sirs_rank_axes_ms"":525.925755}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/sirs/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N800000,sirs,enum_sampling,1,2,800000,800000,100000,1,62929.6,8e+06,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":1317.702814,""run_build_ms"":1317.703754,""run_draw_ranks_ms"":8.404272,""run_enum_pass1_count_ms"":61527.845029,""run_enum_pass2_select_ms"":75.355615,""run_enum_prepare_ms"":0.000500,""sirs_build_index_ms"":1317.701964,""sirs_build_kd_ms"":130.853301,""sirs_embed_inner_ms"":686.313306,""sirs_rank_axes_ms"":500.524577}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/sirs/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N800000,sirs,enum_sampling,2,3,800000,800000,100000,1,63613.5,8e+06,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":1310.523655,""run_build_ms"":1310.524355,""run_draw_ranks_ms"":8.459451,""run_enum_pass1_count_ms"":62219.140353,""run_enum_pass2_select_ms"":75.346459,""run_enum_prepare_ms"":0.000510,""sirs_build_index_ms"":1310.522505,""sirs_build_kd_ms"":131.190091,""sirs_embed_inner_ms"":679.269314,""sirs_rank_axes_ms"":500.054591}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/sirs/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N800000,sirs,enum_sampling,3,4,800000,800000,100000,1,62469.3,8e+06,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":1310.092371,""run_build_ms"":1310.093201,""run_draw_ranks_ms"":8.503100,""run_enum_pass1_count_ms"":61075.311421,""run_enum_pass2_select_ms"":75.354982,""run_enum_prepare_ms"":0.000649,""sirs_build_index_ms"":1310.091751,""sirs_build_kd_ms"":129.754855,""sirs_embed_inner_ms"":680.405243,""sirs_rank_axes_ms"":499.923515}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/sirs/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N800000,sirs,enum_sampling,4,5,800000,800000,100000,1,63347.7,8e+06,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":1309.393064,""run_build_ms"":1309.393714,""run_draw_ranks_ms"":8.458111,""run_enum_pass1_count_ms"":61954.378928,""run_enum_pass2_select_ms"":75.445073,""run_enum_prepare_ms"":0.000530,""sirs_build_index_ms"":1309.392274,""sirs_build_kd_ms"":131.116343,""sirs_embed_inner_ms"":678.526133,""sirs_rank_axes_ms"":499.741468}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/sirs/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
