dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
exp4_alpha5_N200000,pbsm,adaptive,0,1,200000,200000,100000,1,143.755,2e+06,1,nan,nan,nan,0,1,50000000,fallback_sampling,1000001,"{""build_ms"":49.557159,""enumerate_prepare_ms"":0.000180,""pbsm_adaptive_pass1_ms"":36.368605,""pbsm_adaptive_sample_large_ms"":39.192038,""pbsm_build_ms"":49.555699,""pbsm_partitions_stripes_ms"":48.624558,""run_build_ms"":49.557979,""run_fallback_count_ms"":36.371665,""run_fallback_sample_ms"":39.194998,""run_pilot_enum_prepare_ms"":0.008010,""run_pilot_enum_scan_ms"":18.266341}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N200000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N200000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N200000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/pbsm/adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N200000,pbsm,adaptive,1,2,200000,200000,100000,1,138.381,2e+06,1,nan,nan,nan,0,1,50000000,fallback_sampling,1000001,"{""build_ms"":48.494770,""enumerate_prepare_ms"":0.000240,""pbsm_adaptive_pass1_ms"":33.726929,""pbsm_adaptive_sample_large_ms"":39.335816,""pbsm_build_ms"":48.493660,""pbsm_partitions_stripes_ms"":47.813204,""run_build_ms"":48.495330,""run_fallback_count_ms"":33.729509,""run_fallback_sample_ms"":39.338185,""run_pilot_enum_prepare_ms"":0.000920,""run_pilot_enum_scan_ms"":16.736201}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N200000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N200000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N200000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/pbsm/adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N200000,pbsm,adaptive,2,3,200000,200000,100000,1,134.663,2e+06,1,nan,nan,nan,0,1,50000000,fallback_sampling,1000001,"{""build_ms"":48.550549,""enumerate_prepare_ms"":0.000170,""pbsm_adaptive_pass1_ms"":33.522363,""pbsm_adaptive_sample_large_ms"":38.122829,""pbsm_build_ms"":48.550069,""pbsm_partitions_stripes_ms"":47.868733,""run_build_ms"":48.551379,""run_fallback_count_ms"":33.525073,""run_fallback_sample_ms"":38.124849,""run_pilot_enum_prepare_ms"":0.000670,""run_pilot_enum_scan_ms"":14.453388}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N200000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N200000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N200000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/pbsm/adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N200000,pbsm,adaptive,3,4,200000,200000,100000,1,135.582,2e+06,1,nan,nan,nan,0,1,50000000,fallback_sampling,1000001,"{""build_ms"":48.590998,""enumerate_prepare_ms"":0.000150,""pbsm_adaptive_pass1_ms"":33.473514,""pbsm_adaptive_sample_large_ms"":39.147489,""pbsm_build_ms"":48.590278,""pbsm_partitions_stripes_ms"":47.913252,""run_build_ms"":48.591638,""run_fallback_count_ms"":33.476094,""run_fallback_sample_ms"":39.149259,""run_pilot_enum_prepare_ms"":0.000650,""run_pilot_enum_scan_ms"":14.356740}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N200000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N200000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N200000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/pbsm/adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N200000,pbsm,adaptive,4,5,200000,200000,100000,1,135.876,2e+06,1,nan,nan,nan,0,1,50000000,fallback_sampling,1000001,"{""build_ms"":48.617618,""enumerate_prepare_ms"":0.000350,""pbsm_adaptive_pass1_ms"":33.439065,""pbsm_adaptive_sample_large_ms"":39.329605,""pbsm_build_ms"":48.617107,""pbsm_partitions_stripes_ms"":47.938711,""run_build_ms"":48.618298,""run_fallback_count_ms"":33.441214,""run_fallback_sample_ms"":39.331875,""run_pilot_enum_prepare_ms"":0.000920,""run_pilot_enum_scan_ms"":14.476628}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N200000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N200000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N200000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/pbsm/adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
