dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
exp4_alpha100_N800000,sirs,enum_sampling,0,1,800000,800000,100000,1,2225.61,5e+07,0,nan,nan,nan,1,1,50000000,,0,"{""build_ms"":1339.032069,""run_build_ms"":1339.037309,""run_draw_ranks_ms"":8.418258,""run_enum_pass1_count_ms"":431.261567,""run_enum_pass2_select_ms"":446.363432,""run_enum_prepare_ms"":0.000570,""sirs_build_index_ms"":1339.031209,""sirs_build_kd_ms"":131.261844,""sirs_embed_inner_ms"":681.088418,""sirs_rank_axes_ms"":526.672967}",enumeration truncated by enum_cap; count/sample are for prefix only,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/sirs/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N800000,sirs,enum_sampling,1,2,800000,800000,100000,1,2196.39,5e+07,0,nan,nan,nan,1,1,50000000,,0,"{""build_ms"":1309.263229,""run_build_ms"":1309.263959,""run_draw_ranks_ms"":8.386519,""run_enum_pass1_count_ms"":433.759534,""run_enum_pass2_select_ms"":444.908966,""run_enum_prepare_ms"":0.000270,""sirs_build_index_ms"":1309.262499,""sirs_build_kd_ms"":130.448687,""sirs_embed_inner_ms"":679.127991,""sirs_rank_axes_ms"":499.678101}",enumeration truncated by enum_cap; count/sample are for prefix only,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/sirs/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N800000,sirs,enum_sampling,2,3,800000,800000,100000,1,2195.33,5e+07,0,nan,nan,nan,1,1,50000000,,0,"{""build_ms"":1309.253757,""run_build_ms"":1309.254118,""run_draw_ranks_ms"":8.436268,""run_enum_pass1_count_ms"":432.577054,""run_enum_pass2_select_ms"":445.000733,""run_enum_prepare_ms"":0.000320,""sirs_build_index_ms"":1309.252978,""sirs_build_kd_ms"":130.203872,""sirs_embed_inner_ms"":678.611369,""sirs_rank_axes_ms"":500.430778}",enumeration truncated by enum_cap; count/sample are for prefix only,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/sirs/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N800000,sirs,enum_sampling,3,4,800000,800000,100000,1,2198.32,5e+07,0,nan,nan,nan,1,1,50000000,,0,"{""build_ms"":1310.134500,""run_build_ms"":1310.135030,""run_draw_ranks_ms"":8.499376,""run_enum_pass1_count_ms"":434.580630,""run_enum_pass2_select_ms"":445.040632,""run_enum_prepare_ms"":0.000380,""sirs_build_index_ms"":1310.133800,""sirs_build_kd_ms"":131.499779,""sirs_embed_inner_ms"":678.172524,""sirs_rank_axes_ms"":500.453147}",enumeration truncated by enum_cap; count/sample are for prefix only,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/sirs/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N800000,sirs,enum_sampling,4,5,800000,800000,100000,1,2196.49,5e+07,0,nan,nan,nan,1,1,50000000,,0,"{""build_ms"":1310.331434,""run_build_ms"":1310.331944,""run_draw_ranks_ms"":8.442338,""run_enum_pass1_count_ms"":431.426752,""run_enum_pass2_select_ms"":446.219852,""run_enum_prepare_ms"":0.000600,""sirs_build_index_ms"":1310.330554,""sirs_build_kd_ms"":130.545884,""sirs_embed_inner_ms"":679.181497,""sirs_rank_axes_ms"":500.594203}",enumeration truncated by enum_cap; count/sample are for prefix only,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/sirs/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
