dataset,generator,alpha,n_r,n_s,method,variant,t,repeats,ok_rate,wall_mean_ms,wall_stdev_ms,wall_median_ms,wall_p95_ms,count_mean,count_stdev,exact_frac,note
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,adaptive,10000000,6,1,1472.88,3.33907,1472.37,1477.3,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,sampling,10000000,6,1,3545.96,15.8697,3548.63,3563.49,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,enum_sampling,10000000,6,1,3183.71,3.99907,3182.99,3188.77,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,adaptive,10000000,6,1,4133.46,16.1436,4133.58,4153.99,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,sampling,10000000,6,1,998.743,8.31673,999.48,1008.06,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,enum_sampling,10000000,6,1,1234.35,3.72831,1234.01,1239.13,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,adaptive,10000000,6,1,1000.11,8.085,1000.6,1009.71,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,sampling,10000000,6,1,2388.16,10.0272,2390.88,2397.17,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,enum_sampling,10000000,6,1,2621.91,6.26676,2620.84,2630.36,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,adaptive,10000000,6,1,2446.94,6.09708,2445.16,2454.95,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,sampling,10000000,6,1,4468.08,30.9201,4476.57,4495.43,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,enum_sampling,10000000,6,1,4691.66,31.4676,4677.69,4731.93,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,adaptive,10000000,6,1,4454.14,30.479,4462.91,4480.65,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,sampling,10000000,6,0,-1,-1,-1,-1,-1,-1,0,SKIPPED: rejection+sampling is disabled in sjs_sweep; use variant=adaptive.
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,enum_sampling,10000000,6,1,2773.89,6.22465,2774,2781.82,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,adaptive,10000000,6,1,1.04746e+06,13057.4,1.0425e+06,1.0669e+06,196213,24467.7,0,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,sampling,30000000,6,1,1722.78,13.2077,1724.96,1733.58,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,enum_sampling,30000000,6,1,4363.39,16.7609,4365.82,4377.31,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,adaptive,30000000,6,1,1777.36,22.3529,1785.64,1790.07,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,sampling,30000000,6,1,8467,16.609,8468.7,8485.21,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,enum_sampling,30000000,6,1,5195.71,4.61278,5194.46,5201.98,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,adaptive,30000000,6,1,8830.47,24.4321,8826.31,8863.24,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,sampling,30000000,6,1,1909.5,14.3482,1913.84,1920.53,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,enum_sampling,30000000,6,1,4709.67,6.25092,4708.54,4717.67,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,adaptive,30000000,6,1,2323.4,15.061,2326.73,2336.77,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,sampling,30000000,6,1,7424.87,25.791,7416.59,7459.11,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,enum_sampling,30000000,6,1,4615.74,5.83643,4616.04,4622.82,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,adaptive,30000000,6,1,7766.19,19.9886,7763.84,7791.52,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,sampling,30000000,6,1,2448.93,2.69766,2447.98,2452.59,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,enum_sampling,30000000,6,1,4652.95,4.28758,4651.52,4658.35,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,adaptive,30000000,6,1,2707.92,3.52156,2708.14,2711.92,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,sampling,30000000,6,1,6999.94,30.4848,6993.57,7041.83,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,enum_sampling,30000000,6,1,5902.7,7.6746,5902.42,5912,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,adaptive,30000000,6,1,7676.02,22.577,7670.91,7706.16,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,sampling,30000000,6,1,3189.34,12.8,3191.89,3201.08,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,enum_sampling,30000000,6,1,3932,6.06026,3929.25,3940.36,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,adaptive,30000000,6,1,3195.53,11.8534,3199.78,3205.5,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,sampling,30000000,6,1,4583.99,11.5562,4588.53,4595.16,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,enum_sampling,30000000,6,1,5341.14,21.9697,5333.86,5373.49,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,adaptive,30000000,6,1,4652.53,14.2186,4655.71,4663.95,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,sampling,30000000,6,1,8033.59,106.044,8049.76,8140.97,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,enum_sampling,30000000,6,1,7404.38,25.0588,7412.93,7426.66,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,adaptive,30000000,6,1,7994.09,97.1417,8011.33,8092.48,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,sampling,30000000,6,0,-1,-1,-1,-1,-1,-1,0,SKIPPED: rejection+sampling is disabled in sjs_sweep; use variant=adaptive.
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,enum_sampling,30000000,6,1,5490.16,9.18831,5488.08,5502.89,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,adaptive,30000000,6,1,3.16588e+06,24934,3.16726e+06,3.19604e+06,196213,24467.7,0,
