dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
exp4_alpha5_N800000,rejection,enum_sampling,0,1,800000,800000,100000,1,108438,8e+06,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":2401.046148,""build_M_ms"":0.855138,""build_cellmap_ms"":34.791790,""build_mu_alias_ms"":2364.126189,""build_slab_index_ms"":0.078407,""run_build_ms"":2401.050667,""run_draw_ranks_ms"":8.414876,""run_enum_pass1_count_ms"":105816.460293,""run_enum_pass2_select_ms"":211.990124,""run_enum_prepare_ms"":0.022629}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""rejection"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/rejection/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N800000,rejection,enum_sampling,1,2,800000,800000,100000,1,108671,8e+06,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":2243.886084,""build_M_ms"":0.865320,""build_cellmap_ms"":31.804666,""build_mu_alias_ms"":2211.131321,""build_slab_index_ms"":0.070637,""run_build_ms"":2244.227102,""run_draw_ranks_ms"":8.404606,""run_enum_pass1_count_ms"":106127.884495,""run_enum_pass2_select_ms"":212.187573,""run_enum_prepare_ms"":0.033219}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""rejection"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/rejection/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N800000,rejection,enum_sampling,2,3,800000,800000,100000,1,108874,8e+06,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":2236.906408,""build_M_ms"":0.862152,""build_cellmap_ms"":30.543433,""build_mu_alias_ms"":2205.410158,""build_slab_index_ms"":0.075697,""run_build_ms"":2237.220528,""run_draw_ranks_ms"":8.428640,""run_enum_pass1_count_ms"":106323.305921,""run_enum_pass2_select_ms"":213.374556,""run_enum_prepare_ms"":0.023640}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""rejection"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/rejection/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N800000,rejection,enum_sampling,3,4,800000,800000,100000,1,109976,8e+06,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":2181.760205,""build_M_ms"":0.860504,""build_cellmap_ms"":30.369277,""build_mu_alias_ms"":2150.448496,""build_slab_index_ms"":0.067948,""run_build_ms"":2182.071555,""run_draw_ranks_ms"":8.517381,""run_enum_pass1_count_ms"":107469.923103,""run_enum_pass2_select_ms"":225.252556,""run_enum_prepare_ms"":0.021090}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""rejection"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/rejection/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N800000,rejection,enum_sampling,4,5,800000,800000,100000,1,108049,8e+06,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":2246.039846,""build_M_ms"":0.863084,""build_cellmap_ms"":31.775034,""build_mu_alias_ms"":2213.317650,""build_slab_index_ms"":0.069638,""run_build_ms"":2246.398196,""run_draw_ranks_ms"":8.451294,""run_enum_pass1_count_ms"":105470.646005,""run_enum_pass2_select_ms"":212.191710,""run_enum_prepare_ms"":0.021309}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N800000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N800000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""rejection"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/rejection/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
