run_id,regime,alpha,t,repeats,seed,gen_seed,N,method,variant,exit_code,rss_kb,enum_truncated_any,run_csv
20251228_165406,alpha5,5,100000,5,1,1,100000,interval_tree,adaptive,0,535808,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/interval_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,kd_tree,sampling,0,53944,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/kd_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,kd_tree,enum_sampling,0,58660,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/kd_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,kd_tree,adaptive,0,91260,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/kd_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,r_tree,sampling,0,49768,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/r_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,r_tree,enum_sampling,0,68312,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/r_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,r_tree,adaptive,0,66012,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/r_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,range_tree,sampling,0,85932,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/range_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,range_tree,enum_sampling,0,89584,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/range_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,range_tree,adaptive,0,156532,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/range_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,pbsm,sampling,0,15140,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/pbsm/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,pbsm,enum_sampling,0,15092,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/pbsm/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,pbsm,adaptive,0,21096,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/pbsm/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,tlsop,sampling,0,43648,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/tlsop/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,tlsop,enum_sampling,0,43508,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/tlsop/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,tlsop,adaptive,0,49764,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/tlsop/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,sirs,sampling,0,24428,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/sirs/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,sirs,enum_sampling,0,21816,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/sirs/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,sirs,adaptive,0,28224,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/sirs/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,rejection,sampling,0,91992,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/rejection/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,rejection,enum_sampling,0,92012,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/rejection/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,rejection,adaptive,0,98536,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/rejection/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,tsunami,sampling,0,38000,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/tsunami/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,tsunami,enum_sampling,0,37108,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/tsunami/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,100000,tsunami,adaptive,0,42668,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N100000/tsunami/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,ours,sampling,0,393708,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/ours/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,ours,enum_sampling,0,372900,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/ours/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,ours,adaptive,0,408768,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/ours/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,aabb,sampling,0,115704,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/aabb/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,aabb,enum_sampling,0,126100,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/aabb/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,aabb,adaptive,0,181136,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/aabb/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,interval_tree,sampling,0,621156,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/interval_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,interval_tree,enum_sampling,0,595804,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/interval_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,interval_tree,adaptive,0,1202496,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/interval_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,kd_tree,sampling,0,102168,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/kd_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,kd_tree,enum_sampling,0,112324,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/kd_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,kd_tree,adaptive,0,161800,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/kd_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,r_tree,sampling,0,94344,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/r_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,r_tree,enum_sampling,0,132220,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/r_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,r_tree,adaptive,0,148064,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/r_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,range_tree,sampling,0,177648,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/range_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,range_tree,enum_sampling,0,191776,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/range_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,range_tree,adaptive,0,307800,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/range_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,pbsm,sampling,0,22512,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/pbsm/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,pbsm,enum_sampling,0,22648,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/pbsm/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,pbsm,adaptive,0,37136,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/pbsm/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,tlsop,sampling,0,78908,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tlsop/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,tlsop,enum_sampling,0,78884,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tlsop/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,tlsop,adaptive,0,92208,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tlsop/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,sirs,sampling,0,43960,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/sirs/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,sirs,enum_sampling,0,37912,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/sirs/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,sirs,adaptive,0,64172,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/sirs/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,rejection,sampling,0,178332,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/rejection/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,rejection,enum_sampling,0,178192,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/rejection/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,rejection,adaptive,0,198020,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/rejection/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,tsunami,sampling,0,70620,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tsunami/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,tsunami,enum_sampling,0,69024,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tsunami/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,200000,tsunami,adaptive,0,88536,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tsunami/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,ours,sampling,0,803716,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/ours/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,ours,enum_sampling,0,779684,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/ours/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,ours,adaptive,0,819416,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/ours/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,aabb,sampling,0,229464,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/aabb/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,aabb,enum_sampling,0,214316,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/aabb/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,aabb,adaptive,0,310944,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/aabb/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,interval_tree,sampling,0,1266356,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/interval_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,interval_tree,enum_sampling,0,1219564,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/interval_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,interval_tree,adaptive,0,2406332,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/interval_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,kd_tree,sampling,0,198212,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/kd_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,kd_tree,enum_sampling,0,186388,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/kd_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,kd_tree,adaptive,0,304500,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/kd_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,r_tree,sampling,0,184080,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/r_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,r_tree,enum_sampling,0,223564,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/r_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,r_tree,adaptive,0,257576,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/r_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,range_tree,sampling,0,341240,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/range_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,range_tree,enum_sampling,0,324672,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/range_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,range_tree,adaptive,0,585240,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/range_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,pbsm,sampling,0,39488,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/pbsm/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,pbsm,enum_sampling,0,39500,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/pbsm/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,pbsm,adaptive,0,54076,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/pbsm/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,tlsop,sampling,0,149308,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tlsop/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,tlsop,enum_sampling,0,149476,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tlsop/enum_sampling/run.csv
