run_id,regime,alpha,t,repeats,seed,gen_seed,N,method,variant,exit_code,out_dir,stderr_log,enum_truncated_any
20251228_165406,alpha5,5,100000,5,1,1,200000,range_tree,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/range_tree/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/range_tree/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,200000,range_tree,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/range_tree/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/range_tree/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,200000,range_tree,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/range_tree/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/range_tree/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,200000,pbsm,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/pbsm/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/pbsm/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,200000,pbsm,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/pbsm/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/pbsm/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,200000,pbsm,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/pbsm/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/pbsm/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,200000,tlsop,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tlsop/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tlsop/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,200000,tlsop,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tlsop/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tlsop/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,200000,tlsop,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tlsop/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tlsop/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,200000,sirs,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/sirs/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/sirs/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,200000,sirs,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/sirs/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/sirs/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,200000,sirs,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/sirs/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/sirs/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,200000,rejection,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/rejection/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/rejection/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,200000,rejection,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/rejection/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/rejection/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,200000,rejection,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/rejection/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/rejection/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,200000,tsunami,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tsunami/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tsunami/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,200000,tsunami,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tsunami/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tsunami/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,200000,tsunami,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tsunami/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N200000/tsunami/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,400000,ours,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/ours/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/ours/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,ours,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/ours/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/ours/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,ours,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/ours/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/ours/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,400000,aabb,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/aabb/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/aabb/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,aabb,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/aabb/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/aabb/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,aabb,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/aabb/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/aabb/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,400000,interval_tree,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/interval_tree/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/interval_tree/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,interval_tree,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/interval_tree/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/interval_tree/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,interval_tree,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/interval_tree/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/interval_tree/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,400000,kd_tree,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/kd_tree/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/kd_tree/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,kd_tree,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/kd_tree/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/kd_tree/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,kd_tree,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/kd_tree/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/kd_tree/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,400000,r_tree,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/r_tree/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/r_tree/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,r_tree,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/r_tree/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/r_tree/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,r_tree,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/r_tree/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/r_tree/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,400000,range_tree,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/range_tree/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/range_tree/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,range_tree,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/range_tree/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/range_tree/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,range_tree,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/range_tree/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/range_tree/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,400000,pbsm,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/pbsm/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/pbsm/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,pbsm,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/pbsm/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/pbsm/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,pbsm,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/pbsm/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/pbsm/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,400000,tlsop,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tlsop/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tlsop/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,tlsop,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tlsop/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tlsop/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,tlsop,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tlsop/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tlsop/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,400000,sirs,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/sirs/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/sirs/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,sirs,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/sirs/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/sirs/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,sirs,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/sirs/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/sirs/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,400000,rejection,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/rejection/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/rejection/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,rejection,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/rejection/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/rejection/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,rejection,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/rejection/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/rejection/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,400000,tsunami,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tsunami/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tsunami/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,tsunami,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tsunami/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tsunami/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,400000,tsunami,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tsunami/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tsunami/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,800000,ours,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/ours/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/ours/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,ours,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/ours/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/ours/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,ours,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/ours/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/ours/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,800000,aabb,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/aabb/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/aabb/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,aabb,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/aabb/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/aabb/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,aabb,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/aabb/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/aabb/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,800000,interval_tree,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/interval_tree/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/interval_tree/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,interval_tree,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/interval_tree/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/interval_tree/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,interval_tree,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/interval_tree/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/interval_tree/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,800000,kd_tree,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/kd_tree/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/kd_tree/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,kd_tree,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/kd_tree/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/kd_tree/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,kd_tree,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/kd_tree/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/kd_tree/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,800000,r_tree,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/r_tree/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/r_tree/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,r_tree,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/r_tree/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/r_tree/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,r_tree,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/r_tree/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/r_tree/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,800000,range_tree,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/range_tree/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/range_tree/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,range_tree,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/range_tree/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/range_tree/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,range_tree,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/range_tree/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/range_tree/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,800000,pbsm,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/pbsm/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/pbsm/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,pbsm,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/pbsm/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/pbsm/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,pbsm,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/pbsm/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/pbsm/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,800000,tlsop,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/tlsop/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/tlsop/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,tlsop,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/tlsop/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/tlsop/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,tlsop,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/tlsop/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/tlsop/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,800000,sirs,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/sirs/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/sirs/sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,sirs,enum_sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/sirs/enum_sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/sirs/enum_sampling/stderr.log,0
20251228_165406,alpha5,5,100000,5,1,1,800000,sirs,adaptive,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/sirs/adaptive,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/sirs/adaptive/stderr.log,1
20251228_165406,alpha5,5,100000,5,1,1,800000,rejection,sampling,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/rejection/sampling,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/rejection/sampling/stderr.log,0
