dataset,generator,alpha,n_r,n_s,method,variant,t,rep,seed,ok,error,wall_ms,count_value,count_exact,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
,rectgen,100,2000,2000,ours,sampling,10000,0,1,1,,424.94,396390,1,0,0,0,,0,"{""build_events_ms"":1.465296,""build_mode_families_ms"":71.991451,""phase1_count_ms"":209.067021,""phase2_plan_ms"":0.433716,""phase3_sample_ms"":141.834349,""run_build_ms"":73.580439,""run_count_ms"":209.069051,""run_sample_ms"":142.274095}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""dim"":3,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":2000,""n_s"":2000,""alpha"":100,""seed"":7}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d3"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""n_r"":2000,""n_s"":2000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":99.078,""notes"":""alacarte-local alpha_expected_est=99.4148 coverage=17.1476 pair_p_est=0.0994148 alpha_hat_est=99.078 epsilon_alpha=0.00922 audit_pairs=2000000""}"
,rectgen,100,2000,2000,ours,sampling,10000,1,2,1,,424.833,396390,1,0,0,0,,0,"{""build_events_ms"":0.568436,""build_mode_families_ms"":50.341332,""phase1_count_ms"":205.561877,""phase2_plan_ms"":0.426107,""phase3_sample_ms"":141.461873,""run_build_ms"":50.949695,""run_count_ms"":205.563837,""run_sample_ms"":141.893510}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""dim"":3,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":2000,""n_s"":2000,""alpha"":100,""seed"":7}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d3"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""n_r"":2000,""n_s"":2000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":99.078,""notes"":""alacarte-local alpha_expected_est=99.4148 coverage=17.1476 pair_p_est=0.0994148 alpha_hat_est=99.078 epsilon_alpha=0.00922 audit_pairs=2000000""}"
,rectgen,100,2000,2000,ours,sampling,10000,2,3,1,,426.422,396390,1,0,0,0,,0,"{""build_events_ms"":0.558597,""build_mode_families_ms"":49.683438,""phase1_count_ms"":207.098125,""phase2_plan_ms"":0.344573,""phase3_sample_ms"":141.484361,""run_build_ms"":50.282292,""run_count_ms"":207.099934,""run_sample_ms"":141.833494}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""dim"":3,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":2000,""n_s"":2000,""alpha"":100,""seed"":7}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d3"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""n_r"":2000,""n_s"":2000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":99.078,""notes"":""alacarte-local alpha_expected_est=99.4148 coverage=17.1476 pair_p_est=0.0994148 alpha_hat_est=99.078 epsilon_alpha=0.00922 audit_pairs=2000000""}"
,rectgen,100,2000,2000,kd_tree,sampling,10000,0,1,1,,41.4129,396390,1,0,0,0,,0,"{""build_ms"":0.383620,""build_points_ms"":0.381720,""phase1_count_ms"":15.801146,""phase2_plan_ms"":0.587525,""phase3_fill_ms"":24.619100,""run_build_ms"":0.397839,""run_count_ms"":15.801876,""run_sample_ms"":25.210996}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""dim"":3,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":2000,""n_s"":2000,""alpha"":100,""seed"":7}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":10000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d3"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""n_r"":2000,""n_s"":2000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":99.078,""notes"":""alacarte-local alpha_expected_est=99.4148 coverage=17.1476 pair_p_est=0.0994148 alpha_hat_est=99.078 epsilon_alpha=0.00922 audit_pairs=2000000""}"
,rectgen,100,2000,2000,kd_tree,sampling,10000,1,2,1,,41.1038,396390,1,0,0,0,,0,"{""build_ms"":0.361692,""build_points_ms"":0.360452,""phase1_count_ms"":15.755209,""phase2_plan_ms"":0.581615,""phase3_fill_ms"":24.398958,""run_build_ms"":0.361892,""run_count_ms"":15.755828,""run_sample_ms"":24.985203}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""dim"":3,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":2000,""n_s"":2000,""alpha"":100,""seed"":7}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":10000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d3"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""n_r"":2000,""n_s"":2000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":99.078,""notes"":""alacarte-local alpha_expected_est=99.4148 coverage=17.1476 pair_p_est=0.0994148 alpha_hat_est=99.078 epsilon_alpha=0.00922 audit_pairs=2000000""}"
,rectgen,100,2000,2000,kd_tree,sampling,10000,2,3,1,,41.2251,396390,1,0,0,0,,0,"{""build_ms"":0.361852,""build_points_ms"":0.361112,""phase1_count_ms"":15.803035,""phase2_plan_ms"":0.585884,""phase3_fill_ms"":24.467633,""run_build_ms"":0.362192,""run_count_ms"":15.803675,""run_sample_ms"":25.057147}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""dim"":3,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":2000,""n_s"":2000,""alpha"":100,""seed"":7}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":10000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d3"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""n_r"":2000,""n_s"":2000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":99.078,""notes"":""alacarte-local alpha_expected_est=99.4148 coverage=17.1476 pair_p_est=0.0994148 alpha_hat_est=99.078 epsilon_alpha=0.00922 audit_pairs=2000000""}"
,rectgen,100,2000,2000,ours,sampling,50000,0,1,1,,424.134,396390,1,0,0,0,,0,"{""build_events_ms"":0.539419,""build_mode_families_ms"":49.124032,""phase1_count_ms"":203.051728,""phase2_plan_ms"":1.281141,""phase3_sample_ms"":170.083961,""run_build_ms"":49.701858,""run_count_ms"":203.053178,""run_sample_ms"":171.376031}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""dim"":3,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":2000,""n_s"":2000,""alpha"":100,""seed"":7}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":50000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d3"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""n_r"":2000,""n_s"":2000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":99.078,""notes"":""alacarte-local alpha_expected_est=99.4148 coverage=17.1476 pair_p_est=0.0994148 alpha_hat_est=99.078 epsilon_alpha=0.00922 audit_pairs=2000000""}"
,rectgen,100,2000,2000,ours,sampling,50000,1,2,1,,458.504,396390,1,0,0,0,,0,"{""build_events_ms"":0.567266,""build_mode_families_ms"":49.211249,""phase1_count_ms"":204.642875,""phase2_plan_ms"":1.158781,""phase3_sample_ms"":175.375221,""run_build_ms"":49.818742,""run_count_ms"":204.644535,""run_sample_ms"":176.668002}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""dim"":3,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":2000,""n_s"":2000,""alpha"":100,""seed"":7}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":50000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d3"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""n_r"":2000,""n_s"":2000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":99.078,""notes"":""alacarte-local alpha_expected_est=99.4148 coverage=17.1476 pair_p_est=0.0994148 alpha_hat_est=99.078 epsilon_alpha=0.00922 audit_pairs=2000000""}"
,rectgen,100,2000,2000,ours,sampling,50000,2,3,1,,457.39,396390,1,0,0,0,,0,"{""build_events_ms"":0.557717,""build_mode_families_ms"":49.771966,""phase1_count_ms"":206.267909,""phase2_plan_ms"":1.141581,""phase3_sample_ms"":172.183929,""run_build_ms"":50.370191,""run_count_ms"":206.269639,""run_sample_ms"":173.348888}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""dim"":3,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":2000,""n_s"":2000,""alpha"":100,""seed"":7}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":50000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d3"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""n_r"":2000,""n_s"":2000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":99.078,""notes"":""alacarte-local alpha_expected_est=99.4148 coverage=17.1476 pair_p_est=0.0994148 alpha_hat_est=99.078 epsilon_alpha=0.00922 audit_pairs=2000000""}"
,rectgen,100,2000,2000,kd_tree,sampling,50000,0,1,1,,44.7622,396390,1,0,0,0,,0,"{""build_ms"":0.379071,""build_points_ms"":0.376811,""phase1_count_ms"":15.784189,""phase2_plan_ms"":3.359840,""phase3_fill_ms"":25.222710,""run_build_ms"":0.379711,""run_count_ms"":15.785059,""run_sample_ms"":28.595519}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""dim"":3,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":2000,""n_s"":2000,""alpha"":100,""seed"":7}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":50000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d3"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d3__nr2000__ns2000__a1_000ep02__g7"",""n_r"":2000,""n_s"":2000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":99.078,""notes"":""alacarte-local alpha_expected_est=99.4148 coverage=17.1476 pair_p_est=0.0994148 alpha_hat_est=99.078 epsilon_alpha=0.00922 audit_pairs=2000000""}"
