dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
exp4_alpha5_N400000,kd_tree,sampling,0,1,400000,400000,100000,1,2491.92,4e+06,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":450.765152,""build_events_ms"":164.083762,""build_kdtrees_ms"":133.207050,""build_rank_arrays_ms"":148.040968,""build_start_index_ms"":3.966772,""phase1_count_ms"":1518.173857,""phase2_alias_ms"":522.962393,""phase3_sweep_ms"":501.300270,""run_build_ms"":450.769392,""run_count_ms"":1518.179267,""run_sample_ms"":522.964083}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/kd_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N400000,kd_tree,sampling,1,2,400000,400000,100000,1,2471.28,4e+06,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":431.870775,""build_events_ms"":164.624942,""build_kdtrees_ms"":122.961231,""build_rank_arrays_ms"":142.342170,""build_start_index_ms"":1.456811,""phase1_count_ms"":1518.706336,""phase2_alias_ms"":520.689648,""phase3_sweep_ms"":500.326758,""run_build_ms"":431.871685,""run_count_ms"":1518.710166,""run_sample_ms"":520.691168}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/kd_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N400000,kd_tree,sampling,2,3,400000,400000,100000,1,2461.12,4e+06,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":432.604740,""build_events_ms"":165.370616,""build_kdtrees_ms"":123.503160,""build_rank_arrays_ms"":142.095935,""build_start_index_ms"":1.451362,""phase1_count_ms"":1510.971140,""phase2_alias_ms"":517.532680,""phase3_sweep_ms"":497.297208,""run_build_ms"":432.606090,""run_count_ms"":1510.974690,""run_sample_ms"":517.534800}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/kd_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N400000,kd_tree,sampling,3,4,400000,400000,100000,1,2468.87,4e+06,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":431.265077,""build_events_ms"":164.551024,""build_kdtrees_ms"":122.815624,""build_rank_arrays_ms"":142.266162,""build_start_index_ms"":1.448071,""phase1_count_ms"":1516.870004,""phase2_alias_ms"":520.725628,""phase3_sweep_ms"":500.172902,""run_build_ms"":431.266227,""run_count_ms"":1516.874684,""run_sample_ms"":520.727178}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/kd_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N400000,kd_tree,sampling,4,5,400000,400000,100000,1,2494.75,4e+06,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":433.328886,""build_events_ms"":166.870047,""build_kdtrees_ms"":122.688857,""build_rank_arrays_ms"":142.140374,""build_start_index_ms"":1.445802,""phase1_count_ms"":1538.353643,""phase2_alias_ms"":523.059872,""phase3_sweep_ms"":502.726771,""run_build_ms"":433.330236,""run_count_ms"":1538.358063,""run_sample_ms"":523.061651}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/kd_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
