dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
exp4_alpha5_N400000,r_tree,adaptive,0,1,400000,400000,100000,1,4560.88,4e+06,1,nan,nan,nan,0,1,50000000,fallback_sampling,1000001,"{""build_ms"":174.508811,""enumerate_prepare_ms"":169.626346,""phase1_adaptive_count_ms"":1986.483101,""phase2+3_sampling_ms"":1384.604111,""run_build_ms"":174.515341,""run_fallback_count_ms"":1986.487731,""run_fallback_sample_ms"":1384.607851,""run_pilot_enum_prepare_ms"":169.636536,""run_pilot_enum_scan_ms"":841.716028}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/r_tree/adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N400000,r_tree,adaptive,1,2,400000,400000,100000,1,4505.69,4e+06,1,nan,nan,nan,0,1,50000000,fallback_sampling,1000001,"{""build_ms"":168.345861,""enumerate_prepare_ms"":166.477698,""phase1_adaptive_count_ms"":1944.566308,""phase2+3_sampling_ms"":1390.107944,""run_build_ms"":168.349371,""run_fallback_count_ms"":1944.570577,""run_fallback_sample_ms"":1390.112643,""run_pilot_enum_prepare_ms"":166.482508,""run_pilot_enum_scan_ms"":831.206286}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/r_tree/adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N400000,r_tree,adaptive,2,3,400000,400000,100000,1,4500.85,4e+06,1,nan,nan,nan,0,1,50000000,fallback_sampling,1000001,"{""build_ms"":168.419960,""enumerate_prepare_ms"":165.491378,""phase1_adaptive_count_ms"":1942.891132,""phase2+3_sampling_ms"":1387.766380,""run_build_ms"":168.424300,""run_fallback_count_ms"":1942.895892,""run_fallback_sample_ms"":1387.770660,""run_pilot_enum_prepare_ms"":165.496038,""run_pilot_enum_scan_ms"":830.449281}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/r_tree/adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N400000,r_tree,adaptive,3,4,400000,400000,100000,1,4501.48,4e+06,1,nan,nan,nan,0,1,50000000,fallback_sampling,1000001,"{""build_ms"":168.056148,""enumerate_prepare_ms"":165.684844,""phase1_adaptive_count_ms"":1946.658729,""phase2+3_sampling_ms"":1384.778530,""run_build_ms"":168.059628,""run_fallback_count_ms"":1946.663359,""run_fallback_sample_ms"":1384.782960,""run_pilot_enum_prepare_ms"":165.689124,""run_pilot_enum_scan_ms"":830.773275}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/r_tree/adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha5_N400000,r_tree,adaptive,4,5,400000,400000,100000,1,4507.95,4e+06,1,nan,nan,nan,0,1,50000000,fallback_sampling,1000001,"{""build_ms"":168.405751,""enumerate_prepare_ms"":165.406860,""phase1_adaptive_count_ms"":1950.474695,""phase2+3_sampling_ms"":1388.730764,""run_build_ms"":168.409751,""run_fallback_count_ms"":1950.478765,""run_fallback_sample_ms"":1388.734514,""run_pilot_enum_prepare_ms"":165.410800,""run_pilot_enum_scan_ms"":829.164428}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha5_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha5/exp4_alpha5_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/r_tree/adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
