dataset,generator,alpha,n_r,n_s,method,variant,t,rep,seed,ok,wall_ms,count_value,count_exact,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,tlsop,adaptive,100000,1,2,1,919.312,20000,1,1,0,0,enumerate_all,20000,"{""build_ms"":389.594407,""enumerate_prepare_ms"":0.020190,""run_build_ms"":389.595457,""run_pilot_enum_prepare_ms"":0.021180,""run_pilot_enum_scan_ms"":528.481641,""run_small_join_sample_from_list_ms"":0.269524,""tlsop_alloc_tiles_ms"":0.061478,""tlsop_build_ms"":389.593517,""tlsop_build_edges_ms"":0.000690,""tlsop_pass1_count_caps_ms"":13.704282,""tlsop_pass1_reserve_ms"":1.285524,""tlsop_pass2_fill_ms"":32.520780,""tlsop_sort_lists_ms"":341.999393}",,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""tlsop"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,tlsop,adaptive,100000,2,3,1,918.79,20000,1,1,0,0,enumerate_all,20000,"{""build_ms"":391.847052,""enumerate_prepare_ms"":0.021330,""run_build_ms"":391.848182,""run_pilot_enum_prepare_ms"":0.022180,""run_pilot_enum_scan_ms"":525.693607,""run_small_join_sample_from_list_ms"":0.281724,""tlsop_alloc_tiles_ms"":0.061559,""tlsop_build_ms"":391.846542,""tlsop_build_edges_ms"":0.000820,""tlsop_pass1_count_caps_ms"":13.735811,""tlsop_pass1_reserve_ms"":1.194046,""tlsop_pass2_fill_ms"":34.876302,""tlsop_sort_lists_ms"":341.957104}",,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""tlsop"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,sirs,sampling,100000,0,1,1,2886.4,20000,1,0,0,0,,0,"{""build_ms"":120.992546,""count_ms"":2752.619392,""run_build_ms"":120.993376,""run_count_ms"":2752.620492,""run_sample_ms"":12.784131,""sample_ms"":12.783001,""sirs_build_index_ms"":120.991976,""sirs_build_kd_ms"":13.782400,""sirs_embed_inner_ms"":52.792229,""sirs_phase1_degrees_ms"":2752.617152,""sirs_rank_axes_ms"":54.410557}",,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,sirs,sampling,100000,1,2,1,2885.92,20000,1,0,0,0,,0,"{""build_ms"":118.294540,""count_ms"":2755.314201,""run_build_ms"":118.295370,""run_count_ms"":2755.315460,""run_sample_ms"":12.309851,""sample_ms"":12.308801,""sirs_build_index_ms"":118.293710,""sirs_build_kd_ms"":11.429758,""sirs_embed_inner_ms"":52.822888,""sirs_phase1_degrees_ms"":2755.311650,""sirs_rank_axes_ms"":54.034864}",,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,sirs,sampling,100000,2,3,1,2886.02,20000,1,0,0,0,,0,"{""build_ms"":118.288641,""count_ms"":2755.419470,""run_build_ms"":118.289251,""run_count_ms"":2755.420481,""run_sample_ms"":12.306401,""sample_ms"":12.305211,""sirs_build_index_ms"":118.287642,""sirs_build_kd_ms"":11.403359,""sirs_embed_inner_ms"":52.838459,""sirs_phase1_degrees_ms"":2755.417410,""sirs_rank_axes_ms"":54.039504}",,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,sirs,adaptive,100000,0,1,1,3464.96,20000,1,1,0,0,enumerate_all,20000,"{""build_ms"":118.714493,""run_build_ms"":118.715173,""run_pilot_enum_prepare_ms"":0.000820,""run_pilot_enum_scan_ms"":3345.959469,""run_small_join_sample_from_list_ms"":0.271094,""sirs_build_index_ms"":118.713923,""sirs_build_kd_ms"":11.425319,""sirs_embed_inner_ms"":52.857509,""sirs_rank_axes_ms"":54.425427}",,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,sirs,adaptive,100000,1,2,1,3466.4,20000,1,1,0,0,enumerate_all,20000,"{""build_ms"":120.751902,""run_build_ms"":120.752962,""run_pilot_enum_prepare_ms"":0.000520,""run_pilot_enum_scan_ms"":3345.362846,""run_small_join_sample_from_list_ms"":0.268884,""sirs_build_index_ms"":120.751402,""sirs_build_kd_ms"":11.398319,""sirs_embed_inner_ms"":55.326128,""sirs_rank_axes_ms"":54.020395}",,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,sirs,adaptive,100000,2,3,1,3464.41,20000,1,1,0,0,enumerate_all,20000,"{""build_ms"":118.454919,""run_build_ms"":118.455579,""run_pilot_enum_prepare_ms"":0.000800,""run_pilot_enum_scan_ms"":3345.668544,""run_small_join_sample_from_list_ms"":0.268804,""sirs_build_index_ms"":118.454219,""sirs_build_kd_ms"":11.416099,""sirs_embed_inner_ms"":52.989706,""sirs_rank_axes_ms"":54.042915}",,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,rejection,sampling,100000,0,1,0,-1,-1,0,0,0,0,,0,{},SKIPPED: rejection+sampling is disabled in sjs_sweep; use variant=adaptive.,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""rejection"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,rejection,sampling,100000,1,2,0,-1,-1,0,0,0,0,,0,{},SKIPPED: rejection+sampling is disabled in sjs_sweep; use variant=adaptive.,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""rejection"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,rejection,sampling,100000,2,3,0,-1,-1,0,0,0,0,,0,{},SKIPPED: rejection+sampling is disabled in sjs_sweep; use variant=adaptive.,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""rejection"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,rejection,adaptive,100000,0,1,1,1573.58,20000,1,1,0,0,enumerate_all,20000,"{""build_ms"":301.123114,""build_M_ms"":0.122508,""build_cellmap_ms"":19.481805,""build_mu_alias_ms"":281.436594,""build_slab_index_ms"":0.074088,""run_build_ms"":301.124525,""run_pilot_enum_prepare_ms"":0.005610,""run_pilot_enum_scan_ms"":1272.167477,""run_small_join_sample_from_list_ms"":0.274114}",,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""rejection"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,rejection,adaptive,100000,1,2,1,1593.31,20000,1,1,0,0,enumerate_all,20000,"{""build_ms"":300.410249,""build_M_ms"":0.108248,""build_cellmap_ms"":19.396668,""build_mu_alias_ms"":279.403795,""build_slab_index_ms"":1.490299,""run_build_ms"":300.469238,""run_pilot_enum_prepare_ms"":0.006030,""run_pilot_enum_scan_ms"":1282.565777,""run_small_join_sample_from_list_ms"":0.269955}",,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""rejection"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,rejection,adaptive,100000,2,3,1,1584.2,20000,1,1,0,0,enumerate_all,20000,"{""build_ms"":299.790512,""build_M_ms"":0.108318,""build_cellmap_ms"":19.413956,""build_mu_alias_ms"":280.189509,""build_slab_index_ms"":0.068798,""run_build_ms"":299.848001,""run_pilot_enum_prepare_ms"":0.006270,""run_pilot_enum_scan_ms"":1272.902814,""run_small_join_sample_from_list_ms"":0.271165}",,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""rejection"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,tsunami,sampling,100000,0,1,1,5475.93,20000,1,0,0,0,,0,"{""build_ms"":86.050716,""phase1_count_ms"":5377.490777,""phase2_pass2_locate_ms"":12.375139,""run_build_ms"":86.052446,""run_count_ms"":5377.494527,""run_sample_ms"":12.377629,""tsunami_build_ms"":86.050036,""tsunami_build_index_ms"":26.913874,""tsunami_build_points_ms"":0.279855,""tsunami_build_query_order_ms"":0.924432,""tsunami_build_rank_encoding_ms"":29.559880,""tsunami_build_workload_queries_ms"":28.366685,""tsunami_pass2_rank_sample_ms"":12.373539}",,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""tsunami"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
exp7_stripe__nr100000__ns100000__a1_000em01__g1,stripe_ctrl_alpha,0.1,100000,100000,tsunami,sampling,100000,1,2,1,5478.17,20000,1,0,0,0,,0,"{""build_ms"":88.250521,""phase1_count_ms"":5377.519118,""phase2_pass2_locate_ms"":12.392819,""run_build_ms"":88.251191,""run_count_ms"":5377.522288,""run_sample_ms"":12.394449,""tsunami_build_ms"":88.249501,""tsunami_build_index_ms"":29.222968,""tsunami_build_points_ms"":0.270785,""tsunami_build_query_order_ms"":0.926491,""tsunami_build_rank_encoding_ms"":29.481793,""tsunami_build_workload_queries_ms"":28.341765,""tsunami_pass2_rank_sample_ms"":12.391669}",,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.1,""seed"":1}},""run"":{""method"":""tsunami"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a1_000em01__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":20000,""k_achieved"":20000,""alpha_target"":0.1,""alpha_achieved"":0.1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
