dataset,generator,alpha,n_r,n_s,method,variant,t,rep,seed,ok,wall_ms,count_value,count_exact,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,r_tree,sampling,3000,2,3,1,407.563,2.16826e+07,1,0,0,0,,0,"{""build_ms"":36.172904,""phase1_count_ms"":231.900536,""phase2_assign_ms"":5.489277,""phase3_sample_ms"":133.476835,""run_build_ms"":36.173984,""run_count_ms"":231.902496,""run_sample_ms"":139.352905}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""sampling"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,r_tree,adaptive,3000,0,1,1,511.892,2.16826e+07,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":36.182244,""enumerate_prepare_ms"":34.539754,""phase1_adaptive_count_ms"":248.663692,""phase2+3_sampling_ms"":138.335555,""run_build_ms"":36.183144,""run_fallback_count_ms"":248.666342,""run_fallback_sample_ms"":138.337785,""run_pilot_enum_prepare_ms"":34.542124,""run_pilot_enum_scan_ms"":54.133978}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""adaptive"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,r_tree,adaptive,3000,1,2,1,508.989,2.16826e+07,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":36.193924,""enumerate_prepare_ms"":34.513015,""phase1_adaptive_count_ms"":246.045940,""phase2+3_sampling_ms"":138.056960,""run_build_ms"":36.195324,""run_fallback_count_ms"":246.048400,""run_fallback_sample_ms"":138.059060,""run_pilot_enum_prepare_ms"":34.515645,""run_pilot_enum_scan_ms"":54.017440}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""adaptive"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,r_tree,adaptive,3000,2,3,1,509.824,2.16826e+07,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":36.182724,""enumerate_prepare_ms"":34.522285,""phase1_adaptive_count_ms"":246.570872,""phase2+3_sampling_ms"":138.249285,""run_build_ms"":36.183994,""run_fallback_count_ms"":246.573062,""run_fallback_sample_ms"":138.251595,""run_pilot_enum_prepare_ms"":34.524755,""run_pilot_enum_scan_ms"":54.136278}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""adaptive"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,range_tree,sampling,3000,0,1,1,1898.55,2.16826e+07,1,0,0,0,,0,"{""build_ms"":102.111101,""build_events_ms"":34.289300,""build_range_trees_ms"":35.515476,""build_rank_arrays_ms"":30.924522,""build_start_index_ms"":1.337435,""phase1_count_ms"":1049.379202,""phase2_alias_ms"":747.046813,""phase3_sweep_ms"":741.214712,""run_build_ms"":102.111901,""run_count_ms"":1049.381632,""run_sample_ms"":747.047873}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""sampling"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,range_tree,sampling,3000,1,2,1,1893.41,2.16826e+07,1,0,0,0,,0,"{""build_ms"":100.794445,""build_events_ms"":34.307688,""build_range_trees_ms"":34.204911,""build_rank_arrays_ms"":30.874363,""build_start_index_ms"":1.362395,""phase1_count_ms"":1049.380998,""phase2_alias_ms"":743.218671,""phase3_sweep_ms"":737.358611,""run_build_ms"":100.795265,""run_count_ms"":1049.384078,""run_sample_ms"":743.219791}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""sampling"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,range_tree,sampling,3000,2,3,1,1896.16,2.16826e+07,1,0,0,0,,0,"{""build_ms"":103.400436,""build_events_ms"":34.299429,""build_range_trees_ms"":34.131441,""build_rank_arrays_ms"":33.572822,""build_start_index_ms"":1.353574,""phase1_count_ms"":1049.061370,""phase2_alias_ms"":743.682149,""phase3_sweep_ms"":737.881188,""run_build_ms"":103.401236,""run_count_ms"":1049.064090,""run_sample_ms"":743.686830}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""sampling"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,range_tree,adaptive,3000,0,1,1,2258.49,2.16826e+07,1,0,1,0,fallback_sampling,1000001,"{""adaptive_count_ms"":1111.588204,""build_ms"":102.088511,""build_events_ms"":34.302249,""build_range_trees_ms"":35.533776,""build_rank_arrays_ms"":30.864383,""build_start_index_ms"":1.342644,""enumerate_prepare_ms"":103.270068,""phase2_alias_ms"":747.186610,""phase3_sweep_ms"":741.600004,""run_build_ms"":102.089171,""run_fallback_count_ms"":1111.590604,""run_fallback_sample_ms"":747.188100,""run_pilot_enum_prepare_ms"":103.273258,""run_pilot_enum_scan_ms"":194.327015}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,range_tree,adaptive,3000,1,2,1,2252.26,2.16826e+07,1,0,1,0,fallback_sampling,1000001,"{""adaptive_count_ms"":1110.906022,""build_ms"":100.516139,""build_events_ms"":34.307168,""build_range_trees_ms"":33.924275,""build_rank_arrays_ms"":30.883502,""build_start_index_ms"":1.357214,""enumerate_prepare_ms"":100.354852,""phase2_alias_ms"":745.903931,""phase3_sweep_ms"":740.339865,""run_build_ms"":100.517199,""run_fallback_count_ms"":1110.908931,""run_fallback_sample_ms"":745.905241,""run_pilot_enum_prepare_ms"":100.359302,""run_pilot_enum_scan_ms"":194.541870}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,range_tree,adaptive,3000,2,3,1,2250.77,2.16826e+07,1,0,1,0,fallback_sampling,1000001,"{""adaptive_count_ms"":1110.478644,""build_ms"":100.642026,""build_events_ms"":34.296168,""build_range_trees_ms"":34.055692,""build_rank_arrays_ms"":30.877903,""build_start_index_ms"":1.366954,""enumerate_prepare_ms"":100.537328,""phase2_alias_ms"":745.403956,""phase3_sweep_ms"":739.823950,""run_build_ms"":100.642816,""run_fallback_count_ms"":1110.480704,""run_fallback_sample_ms"":745.409896,""run_pilot_enum_prepare_ms"":100.541358,""run_pilot_enum_scan_ms"":193.682235}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,pbsm,sampling,3000,0,1,1,1608.61,2.16826e+07,1,0,0,0,,0,"{""build_ms"":21.763333,""pbsm_build_ms"":21.762783,""pbsm_count_pass1_ms"":783.392594,""pbsm_partitions_stripes_ms"":21.419679,""pbsm_sample_draw_ranks_ms"":0.135288,""pbsm_sample_pass2_select_ms"":803.301960,""run_build_ms"":21.763763,""run_count_ms"":783.396294,""run_sample_ms"":803.449807}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""sampling"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,pbsm,sampling,3000,1,2,1,1617.69,2.16826e+07,1,0,0,0,,0,"{""build_ms"":21.756663,""pbsm_build_ms"":21.756043,""pbsm_count_pass1_ms"":792.530569,""pbsm_partitions_stripes_ms"":21.413329,""pbsm_sample_draw_ranks_ms"":0.131887,""pbsm_sample_pass2_select_ms"":803.250708,""run_build_ms"":21.757183,""run_count_ms"":792.533669,""run_sample_ms"":803.394445}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""sampling"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,pbsm,sampling,3000,2,3,1,1620,2.16826e+07,1,0,0,0,,0,"{""build_ms"":21.729793,""pbsm_build_ms"":21.729433,""pbsm_count_pass1_ms"":795.442252,""pbsm_partitions_stripes_ms"":21.386069,""pbsm_sample_draw_ranks_ms"":0.131898,""pbsm_sample_pass2_select_ms"":802.670926,""run_build_ms"":21.730063,""run_count_ms"":795.446392,""run_sample_ms"":802.816043}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""sampling"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,pbsm,adaptive,3000,0,1,1,1700.71,2.16826e+07,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":21.728903,""enumerate_prepare_ms"":0.000190,""pbsm_adaptive_pass1_ms"":821.167737,""pbsm_adaptive_sample_large_ms"":818.652894,""pbsm_build_ms"":21.728163,""pbsm_partitions_stripes_ms"":21.386310,""run_build_ms"":21.729563,""run_fallback_count_ms"":821.171807,""run_fallback_sample_ms"":818.656653,""run_pilot_enum_prepare_ms"":0.000620,""run_pilot_enum_scan_ms"":39.133597}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""adaptive"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,pbsm,adaptive,3000,1,2,1,1696.42,2.16826e+07,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":21.770862,""enumerate_prepare_ms"":0.000290,""pbsm_adaptive_pass1_ms"":818.369967,""pbsm_adaptive_sample_large_ms"":816.356163,""pbsm_build_ms"":21.770332,""pbsm_partitions_stripes_ms"":21.419068,""run_build_ms"":21.771232,""run_fallback_count_ms"":818.374747,""run_fallback_sample_ms"":816.361043,""run_pilot_enum_prepare_ms"":0.000760,""run_pilot_enum_scan_ms"":39.901073}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""adaptive"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,pbsm,adaptive,3000,2,3,1,1698.93,2.16826e+07,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":21.800961,""enumerate_prepare_ms"":0.000260,""pbsm_adaptive_pass1_ms"":820.939486,""pbsm_adaptive_sample_large_ms"":816.300982,""pbsm_build_ms"":21.800541,""pbsm_partitions_stripes_ms"":21.455958,""run_build_ms"":21.801361,""run_fallback_count_ms"":820.944646,""run_fallback_sample_ms"":816.304171,""run_pilot_enum_prepare_ms"":0.000700,""run_pilot_enum_scan_ms"":39.862623}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""adaptive"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
clustered_t__nr100000__ns100000__a1_000ep00__g1,clustered,1,100000,100000,tlsop,sampling,3000,0,1,1,612.478,2.16826e+07,1,0,0,0,,0,"{""build_ms"":33.676449,""run_build_ms"":33.677199,""run_count_ms"":284.252533,""run_sample_ms"":294.544629,""tlsop_alloc_tiles_ms"":0.059319,""tlsop_build_ms"":33.675689,""tlsop_build_edges_ms"":0.000320,""tlsop_count_pass1_ms"":284.248563,""tlsop_pass1_count_caps_ms"":5.928669,""tlsop_pass1_reserve_ms"":0.541580,""tlsop_pass2_fill_ms"":7.384721,""tlsop_sample_draw_ranks_ms"":0.134768,""tlsop_sample_pass2_select_ms"":294.400162,""tlsop_sort_lists_ms"":19.747980}",,"{""dataset"":{""source"":""synthetic"",""name"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""clustered"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""tlsop"",""variant"":""sampling"",""t"":3000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/clustered_t"",""run_tag"":""exp5_clustered_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""clustered"",""dataset"":""clustered_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""clusters=10, sigma=0.05, w_min_r=0.003, w_max_r=0.02, share_clusters=1""}"
