dataset,generator,alpha,n_r,n_s,method,variant,t,repeats,ok_rate,wall_mean_ms,wall_stdev_ms,wall_median_ms,wall_p95_ms,count_mean,count_stdev,exact_frac,note
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,ours,adaptive,10000,3,1,639.56,39.1603,659.407,664.281,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,aabb,sampling,10000,3,1,828.273,2.85939,827.076,831.091,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,aabb,adaptive,10000,3,1,1014.18,2.95727,1012.61,1017.09,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,interval_tree,sampling,10000,3,1,1049.47,32.8118,1060.76,1073.71,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,interval_tree,adaptive,10000,3,1,1364.99,26.0003,1375.68,1383.12,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,kd_tree,sampling,10000,3,1,611.281,3.71875,609.884,614.935,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,kd_tree,adaptive,10000,3,1,1068.9,4.42401,1066.77,1073.27,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,r_tree,sampling,10000,3,1,364.638,3.40595,364.264,367.82,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,r_tree,adaptive,10000,3,1,503.813,0.14207,503.789,503.947,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,range_tree,sampling,10000,3,1,2241.55,3.21395,2241.47,2244.47,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,range_tree,adaptive,10000,3,1,2854.75,4.38408,2852.89,2859.07,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,pbsm,sampling,10000,3,1,925.53,9.49284,926.19,933.826,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,pbsm,adaptive,10000,3,1,1007.35,2.59459,1006.62,1009.87,8.06931e+06,0,1,
