dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
exp4_alpha100_N50000,pbsm,enum_sampling,0,1,50000,50000,100000,1,248.866,1e+07,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":11.089780,""enumerate_prepare_ms"":0.000180,""pbsm_build_ms"":11.089050,""pbsm_partitions_stripes_ms"":10.851434,""run_build_ms"":11.090329,""run_draw_ranks_ms"":8.408012,""run_enum_pass1_count_ms"":110.533861,""run_enum_pass2_select_ms"":118.176579,""run_enum_prepare_ms"":0.005970}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N50000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N50000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N50000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N50000/pbsm/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N50000,pbsm,enum_sampling,1,2,50000,50000,100000,1,248.193,1e+07,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":10.878902,""enumerate_prepare_ms"":0.000170,""pbsm_build_ms"":10.878442,""pbsm_partitions_stripes_ms"":10.695493,""run_build_ms"":10.879482,""run_draw_ranks_ms"":8.386273,""run_enum_pass1_count_ms"":110.404109,""run_enum_pass2_select_ms"":117.973141,""run_enum_prepare_ms"":0.000560}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N50000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N50000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N50000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N50000/pbsm/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N50000,pbsm,enum_sampling,2,3,50000,50000,100000,1,248.29,1e+07,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":10.843504,""enumerate_prepare_ms"":0.000169,""pbsm_build_ms"":10.843014,""pbsm_partitions_stripes_ms"":10.671275,""run_build_ms"":10.844084,""run_draw_ranks_ms"":8.416681,""run_enum_pass1_count_ms"":110.344633,""run_enum_pass2_select_ms"":118.003610,""run_enum_prepare_ms"":0.000640}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N50000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N50000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N50000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N50000/pbsm/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N50000,pbsm,enum_sampling,3,4,50000,50000,100000,1,248.288,1e+07,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":10.835566,""enumerate_prepare_ms"":0.000280,""pbsm_build_ms"":10.834866,""pbsm_partitions_stripes_ms"":10.661656,""run_build_ms"":10.836015,""run_draw_ranks_ms"":8.520035,""run_enum_pass1_count_ms"":110.293915,""run_enum_pass2_select_ms"":117.944339,""run_enum_prepare_ms"":0.000850}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N50000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N50000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N50000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N50000/pbsm/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N50000,pbsm,enum_sampling,4,5,50000,50000,100000,1,247.95,1e+07,1,nan,nan,nan,1,0,50000000,,0,"{""build_ms"":10.825408,""enumerate_prepare_ms"":0.000260,""pbsm_build_ms"":10.824927,""pbsm_partitions_stripes_ms"":10.647468,""run_build_ms"":10.826008,""run_draw_ranks_ms"":8.450859,""run_enum_pass1_count_ms"":110.156142,""run_enum_pass2_select_ms"":117.838999,""run_enum_prepare_ms"":0.000870}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N50000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N50000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N50000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""enum_sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N50000/pbsm/enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
