dataset,generator,alpha,n_r,n_s,method,variant,t,rep,seed,ok,error,wall_ms,count_value,count_exact,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
,rectgen,100,200,200,kd_tree,sampling,50000,1,2,1,,3.9141,40000,1,0,0,0,,0,"{""build_ms"":0.030938,""build_points_ms"":0.030608,""phase1_count_ms"":0.011519,""phase2_plan_ms"":3.200550,""phase3_fill_ms"":0.662121,""run_build_ms"":0.031078,""run_count_ms"":0.011729,""run_sample_ms"":3.870510}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":7}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":50000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=72407.7 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,kd_tree,sampling,50000,2,3,1,,3.91678,40000,1,0,0,0,,0,"{""build_ms"":0.029618,""build_points_ms"":0.029448,""phase1_count_ms"":0.011569,""phase2_plan_ms"":3.203010,""phase3_fill_ms"":0.663611,""run_build_ms"":0.029878,""run_count_ms"":0.011839,""run_sample_ms"":3.874231}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":7}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":50000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=72407.7 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,ours,sampling,100000,0,1,1,,637.86,40000,1,0,0,0,,0,"{""build_events_ms"":0.029858,""build_mode_families_ms"":92.335713,""phase1_count_ms"":294.812420,""phase2_plan_ms"":2.379962,""phase3_sample_ms"":248.269958,""run_build_ms"":92.373230,""run_count_ms"":294.814680,""run_sample_ms"":250.670188}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":7}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=72407.7 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,ours,sampling,100000,1,2,1,,728.632,40000,1,0,0,0,,0,"{""build_events_ms"":0.044467,""build_mode_families_ms"":92.756600,""phase1_count_ms"":292.378907,""phase2_plan_ms"":2.279580,""phase3_sample_ms"":246.750511,""run_build_ms"":92.810936,""run_count_ms"":292.381136,""run_sample_ms"":249.050300}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":7}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=72407.7 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,ours,sampling,100000,2,3,1,,735.189,40000,1,0,0,0,,0,"{""build_events_ms"":0.046416,""build_mode_families_ms"":92.367858,""phase1_count_ms"":295.989406,""phase2_plan_ms"":2.297789,""phase3_sample_ms"":248.122913,""run_build_ms"":92.423563,""run_count_ms"":295.991716,""run_sample_ms"":250.441200}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":7}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=72407.7 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,kd_tree,sampling,100000,0,1,1,,7.92305,40000,1,0,0,0,,0,"{""build_ms"":0.043807,""build_points_ms"":0.042777,""phase1_count_ms"":0.012599,""phase2_plan_ms"":6.547123,""phase3_fill_ms"":1.293584,""run_build_ms"":0.044417,""run_count_ms"":0.013359,""run_sample_ms"":7.863405}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":7}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=72407.7 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,kd_tree,sampling,100000,1,2,1,,7.84134,40000,1,0,0,0,,0,"{""build_ms"":0.030988,""build_points_ms"":0.030797,""phase1_count_ms"":0.011529,""phase2_plan_ms"":6.497616,""phase3_fill_ms"":1.285374,""run_build_ms"":0.031208,""run_count_ms"":0.011749,""run_sample_ms"":7.797479}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":7}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=72407.7 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,kd_tree,sampling,100000,2,3,1,,7.94135,40000,1,0,0,0,,0,"{""build_ms"":0.030588,""build_points_ms"":0.030118,""phase1_count_ms"":0.011409,""phase2_plan_ms"":6.597060,""phase3_fill_ms"":1.285424,""run_build_ms"":0.030848,""run_count_ms"":0.011579,""run_sample_ms"":7.897103}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":7}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g7"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=72407.7 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,ours,sampling,10000,0,1,1,,619.619,40000,1,0,0,0,,0,"{""build_events_ms"":0.034558,""build_mode_families_ms"":89.862739,""phase1_count_ms"":295.914896,""phase2_plan_ms"":0.303277,""phase3_sample_ms"":233.480718,""run_build_ms"":89.905586,""run_count_ms"":295.917426,""run_sample_ms"":233.791854}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":17}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=18101.9 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,ours,sampling,10000,1,2,1,,695.293,40000,1,0,0,0,,0,"{""build_events_ms"":0.056186,""build_mode_families_ms"":92.219626,""phase1_count_ms"":295.800072,""phase2_plan_ms"":0.251211,""phase3_sample_ms"":231.508064,""run_build_ms"":92.284271,""run_count_ms"":295.802022,""run_sample_ms"":231.805123}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":17}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=18101.9 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,ours,sampling,10000,2,3,1,,698.358,40000,1,0,0,0,,0,"{""build_events_ms"":0.057056,""build_mode_families_ms"":95.107451,""phase1_count_ms"":295.998729,""phase2_plan_ms"":0.251622,""phase3_sample_ms"":230.864494,""run_build_ms"":95.172936,""run_count_ms"":296.001428,""run_sample_ms"":231.124594}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":17}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=18101.9 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,kd_tree,sampling,10000,0,1,1,,0.80079,40000,1,0,0,0,,0,"{""build_ms"":0.052696,""build_points_ms"":0.051667,""phase1_count_ms"":0.013488,""phase2_plan_ms"":0.563938,""phase3_fill_ms"":0.163427,""run_build_ms"":0.053716,""run_count_ms"":0.014188,""run_sample_ms"":0.731335}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":17}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":10000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=18101.9 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,kd_tree,sampling,10000,1,2,1,,0.792101,40000,1,0,0,0,,0,"{""build_ms"":0.040097,""build_points_ms"":0.039837,""phase1_count_ms"":0.011429,""phase2_plan_ms"":0.576217,""phase3_fill_ms"":0.161338,""run_build_ms"":0.040277,""run_count_ms"":0.011610,""run_sample_ms"":0.739595}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":17}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":10000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=18101.9 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,kd_tree,sampling,10000,2,3,1,,0.760924,40000,1,0,0,0,,0,"{""build_ms"":0.028618,""build_points_ms"":0.028418,""phase1_count_ms"":0.011579,""phase2_plan_ms"":0.556799,""phase3_fill_ms"":0.161238,""run_build_ms"":0.028758,""run_count_ms"":0.011729,""run_sample_ms"":0.719917}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":17}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":10000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=18101.9 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,ours,sampling,50000,0,1,1,,634.8,40000,1,0,0,0,,0,"{""build_events_ms"":0.034767,""build_mode_families_ms"":92.417619,""phase1_count_ms"":297.265042,""phase2_plan_ms"":1.323482,""phase3_sample_ms"":243.731772,""run_build_ms"":92.460095,""run_count_ms"":297.267392,""run_sample_ms"":245.069592}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":17}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":50000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=18101.9 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,ours,sampling,50000,1,2,1,,712.64,40000,1,0,0,0,,0,"{""build_events_ms"":0.056346,""build_mode_families_ms"":93.461112,""phase1_count_ms"":295.709377,""phase2_plan_ms"":1.162874,""phase3_sample_ms"":246.326641,""run_build_ms"":93.525947,""run_count_ms"":295.711936,""run_sample_ms"":247.502995}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":17}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":50000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=18101.9 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,ours,sampling,50000,2,3,1,,710.936,40000,1,0,0,0,,0,"{""build_events_ms"":0.056915,""build_mode_families_ms"":93.297902,""phase1_count_ms"":296.268675,""phase2_plan_ms"":1.145875,""phase3_sample_ms"":244.067542,""run_build_ms"":93.363376,""run_count_ms"":296.271603,""run_sample_ms"":245.227397}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":17}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":50000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=18101.9 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,kd_tree,sampling,50000,0,1,1,,3.85447,40000,1,0,0,0,,0,"{""build_ms"":0.048547,""build_points_ms"":0.047657,""phase1_count_ms"":0.013559,""phase2_plan_ms"":3.112550,""phase3_fill_ms"":0.665111,""run_build_ms"":0.048977,""run_count_ms"":0.014059,""run_sample_ms"":3.789590}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":17}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":50000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=18101.9 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
,rectgen,100,200,200,kd_tree,sampling,50000,1,2,1,,3.89342,40000,1,0,0,0,,0,"{""build_ms"":0.031108,""build_points_ms"":0.030788,""phase1_count_ms"":0.011839,""phase2_plan_ms"":3.179045,""phase3_fill_ms"":0.662580,""run_build_ms"":0.031267,""run_count_ms"":0.012030,""run_sample_ms"":3.849584}",,"{""dataset"":{""source"":""synthetic"",""name"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""dim"":5,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""rectgen"",""n_r"":200,""n_s"":200,""alpha"":100,""seed"":17}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":50000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/v2/out/alpha100_light/d5"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""WARN"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""alpha100_lite_d5__nr200__ns200__a1_000ep02__g17"",""n_r"":200,""n_s"":200,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":100,""alpha_achieved"":100,""notes"":""alacarte-local alpha_expected_est=100 coverage=18101.9 pair_p_est=1 alpha_hat_est=100 epsilon_alpha=0 audit_pairs=2000000""}"
