dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
exp4_alpha100_N400000,range_tree,sampling,0,1,400000,400000,100000,1,14793.5,8e+07,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":500.318140,""build_events_ms"":164.259041,""build_range_trees_ms"":188.443067,""build_rank_arrays_ms"":142.127333,""build_start_index_ms"":4.092954,""phase1_count_ms"":8092.587907,""phase2_alias_ms"":6200.556912,""phase3_sweep_ms"":6180.003436,""run_build_ms"":500.322490,""run_count_ms"":8092.592297,""run_sample_ms"":6200.570152}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/range_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N400000,range_tree,sampling,1,2,400000,400000,100000,1,14690.4,8e+07,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":416.798193,""build_events_ms"":164.750005,""build_range_trees_ms"":113.593491,""build_rank_arrays_ms"":136.628071,""build_start_index_ms"":1.642475,""phase1_count_ms"":8091.438394,""phase2_alias_ms"":6182.119173,""phase3_sweep_ms"":6162.894990,""run_build_ms"":416.799213,""run_count_ms"":8091.443725,""run_sample_ms"":6182.120213}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/range_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N400000,range_tree,sampling,2,3,400000,400000,100000,1,14686.8,8e+07,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":417.202602,""build_events_ms"":165.647034,""build_range_trees_ms"":113.292072,""build_rank_arrays_ms"":136.428801,""build_start_index_ms"":1.650395,""phase1_count_ms"":8073.485335,""phase2_alias_ms"":6196.057508,""phase3_sweep_ms"":6176.963186,""run_build_ms"":417.203872,""run_count_ms"":8073.488945,""run_sample_ms"":6196.059017}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/range_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N400000,range_tree,sampling,3,4,400000,400000,100000,1,14711.9,8e+07,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":414.999161,""build_events_ms"":164.907704,""build_range_trees_ms"":111.661425,""build_rank_arrays_ms"":136.623718,""build_start_index_ms"":1.620694,""phase1_count_ms"":8106.611717,""phase2_alias_ms"":6190.281925,""phase3_sweep_ms"":6171.153232,""run_build_ms"":415.000381,""run_count_ms"":8106.616637,""run_sample_ms"":6190.283205}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/range_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
exp4_alpha100_N400000,range_tree,sampling,4,5,400000,400000,100000,1,14669.7,8e+07,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":416.786745,""build_events_ms"":165.584376,""build_range_trees_ms"":112.716664,""build_rank_arrays_ms"":136.668432,""build_start_index_ms"":1.632113,""phase1_count_ms"":8069.182024,""phase2_alias_ms"":6183.705134,""phase3_sweep_ms"":6164.506509,""run_build_ms"":416.787745,""run_count_ms"":8069.186114,""run_sample_ms"":6183.706614}",,"{""dataset"":{""source"":""binary"",""name"":""exp4_alpha100_N400000"",""dim"":2,""path_r"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_R.bin"",""path_s"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/data/synthetic/exp4/alpha100/exp4_alpha100_N400000_S.bin"",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":5,""j_star"":1000000,""enum_cap"":50000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/range_tree/sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",{}
