dataset,generator,alpha,n_r,n_s,method,variant,t,rep,seed,ok,wall_ms,count_value,count_exact,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,interval_tree,adaptive,100000,2,3,1,697.798,6000,1,1,0,0,enumerate_all,6000,"{""build_ms"":133.247661,""build_active_ms"":23.328148,""build_events_ms"":37.980053,""build_start_ids_ms"":0.352734,""build_y_endpoints_ms"":26.784566,""build_y_indices_ms"":44.795719,""enumerate_prepare_ms"":142.087830,""run_build_ms"":133.248610,""run_pilot_enum_prepare_ms"":142.091671,""run_pilot_enum_scan_ms"":382.158649,""run_small_join_sample_from_list_ms"":0.228686}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""interval_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,kd_tree,sampling,100000,0,1,1,326.88,6000,1,0,0,0,,0,"{""build_ms"":94.171697,""build_events_ms"":34.807801,""build_kdtrees_ms"":26.781415,""build_rank_arrays_ms"":32.243066,""build_start_index_ms"":0.293365,""phase1_count_ms"":178.425333,""phase2_alias_ms"":54.270448,""phase3_sweep_ms"":48.437524,""run_build_ms"":94.172597,""run_count_ms"":178.428333,""run_sample_ms"":54.271598}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,kd_tree,sampling,100000,1,2,1,326.945,6000,1,0,0,0,,0,"{""build_ms"":94.211246,""build_events_ms"":34.850580,""build_kdtrees_ms"":26.671557,""build_rank_arrays_ms"":32.335075,""build_start_index_ms"":0.306524,""phase1_count_ms"":178.283336,""phase2_alias_ms"":54.436055,""phase3_sweep_ms"":48.530732,""run_build_ms"":94.211976,""run_count_ms"":178.286226,""run_sample_ms"":54.439895}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,kd_tree,sampling,100000,2,3,1,326.919,6000,1,0,0,0,,0,"{""build_ms"":94.164387,""build_events_ms"":34.805991,""build_kdtrees_ms"":26.702917,""build_rank_arrays_ms"":32.301126,""build_start_index_ms"":0.307985,""phase1_count_ms"":178.072499,""phase2_alias_ms"":54.672151,""phase3_sweep_ms"":48.592121,""run_build_ms"":94.165237,""run_count_ms"":178.074899,""run_sample_ms"":54.675891}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,kd_tree,adaptive,100000,0,1,1,457.817,6000,1,1,0,0,enumerate_all,6000,"{""build_ms"":94.009479,""build_embedding_ms"":32.314746,""build_events_ms"":34.813650,""build_kdtrees_ms"":26.582748,""build_rank_arrays_ms"":32.270557,""build_start_index_ms"":0.294135,""enumerate_prepare_ms"":93.915542,""run_build_ms"":94.010139,""run_pilot_enum_prepare_ms"":93.919462,""run_pilot_enum_scan_ms"":269.641223,""run_small_join_sample_from_list_ms"":0.230575}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,kd_tree,adaptive,100000,1,2,1,463.803,6000,1,1,0,0,enumerate_all,6000,"{""build_ms"":94.267605,""build_embedding_ms"":32.385165,""build_events_ms"":34.838130,""build_kdtrees_ms"":26.725526,""build_rank_arrays_ms"":32.343196,""build_start_index_ms"":0.313654,""enumerate_prepare_ms"":93.782654,""run_build_ms"":94.268564,""run_pilot_enum_prepare_ms"":93.786594,""run_pilot_enum_scan_ms"":275.501376,""run_small_join_sample_from_list_ms"":0.229666}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,kd_tree,adaptive,100000,2,3,1,460.89,6000,1,1,0,0,enumerate_all,6000,"{""build_ms"":94.101218,""build_embedding_ms"":32.364094,""build_events_ms"":34.825911,""build_kdtrees_ms"":26.596630,""build_rank_arrays_ms"":32.318775,""build_start_index_ms"":0.310864,""enumerate_prepare_ms"":96.539353,""run_build_ms"":94.101758,""run_pilot_enum_prepare_ms"":96.543123,""run_pilot_enum_scan_ms"":270.001366,""run_small_join_sample_from_list_ms"":0.229636}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,r_tree,sampling,100000,0,1,1,597.322,6000,1,0,0,0,,0,"{""build_ms"":35.646135,""phase1_count_ms"":307.027807,""phase2_assign_ms"":1.017171,""phase3_sample_ms"":253.481824,""run_build_ms"":35.647445,""run_count_ms"":307.030436,""run_sample_ms"":254.641523}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,r_tree,sampling,100000,1,2,1,594.242,6000,1,0,0,0,,0,"{""build_ms"":35.524708,""phase1_count_ms"":308.793384,""phase2_assign_ms"":1.013821,""phase3_sample_ms"":248.437106,""run_build_ms"":35.525848,""run_count_ms"":308.796264,""run_sample_ms"":249.594745}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,r_tree,sampling,100000,2,3,1,597.044,6000,1,0,0,0,,0,"{""build_ms"":35.568026,""phase1_count_ms"":308.987670,""phase2_assign_ms"":1.016031,""phase3_sample_ms"":251.000839,""run_build_ms"":35.569187,""run_count_ms"":308.990140,""run_sample_ms"":252.158318}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,r_tree,adaptive,100000,0,1,1,414.463,6000,1,1,0,0,enumerate_all,6000,"{""build_ms"":35.597807,""enumerate_prepare_ms"":35.039786,""run_build_ms"":35.599157,""run_pilot_enum_prepare_ms"":35.042136,""run_pilot_enum_scan_ms"":343.307030,""run_small_join_sample_from_list_ms"":0.230036}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,r_tree,adaptive,100000,1,2,1,415.246,6000,1,1,0,0,enumerate_all,6000,"{""build_ms"":35.634415,""enumerate_prepare_ms"":35.095615,""run_build_ms"":35.636175,""run_pilot_enum_prepare_ms"":35.097775,""run_pilot_enum_scan_ms"":343.931928,""run_small_join_sample_from_list_ms"":0.231476}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,r_tree,adaptive,100000,2,3,1,422.422,6000,1,1,0,0,enumerate_all,6000,"{""build_ms"":35.615105,""enumerate_prepare_ms"":35.033157,""run_build_ms"":35.616785,""run_pilot_enum_prepare_ms"":35.035967,""run_pilot_enum_scan_ms"":351.174447,""run_small_join_sample_from_list_ms"":0.230925}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,range_tree,sampling,100000,0,1,1,1778.74,6000,1,0,0,0,,0,"{""build_ms"":91.547443,""build_events_ms"":34.815460,""build_range_trees_ms"":25.444151,""build_rank_arrays_ms"":30.944469,""build_start_index_ms"":0.296374,""phase1_count_ms"":984.214433,""phase2_alias_ms"":702.964701,""phase3_sweep_ms"":697.059018,""run_build_ms"":91.548513,""run_count_ms"":984.218394,""run_sample_ms"":702.965891}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,range_tree,sampling,100000,1,2,1,1773.12,6000,1,0,0,0,,0,"{""build_ms"":89.860574,""build_events_ms"":34.820710,""build_range_trees_ms"":23.857258,""build_rank_arrays_ms"":30.827232,""build_start_index_ms"":0.308004,""phase1_count_ms"":981.035030,""phase2_alias_ms"":702.205684,""phase3_sweep_ms"":696.295921,""run_build_ms"":89.861454,""run_count_ms"":981.038980,""run_sample_ms"":702.206484}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
stripe_alpha__nr100000__ns100000__a3_000em02__g1,stripe_ctrl_alpha,0.03,100000,100000,range_tree,sampling,100000,2,3,1,1774.22,6000,1,0,0,0,,0,"{""build_ms"":89.976652,""build_events_ms"":34.794250,""build_range_trees_ms"":23.831249,""build_rank_arrays_ms"":30.993859,""build_start_index_ms"":0.308664,""phase1_count_ms"":977.734898,""phase2_alias_ms"":706.502166,""phase3_sweep_ms"":700.334347,""run_build_ms"":89.977212,""run_count_ms"":977.739227,""run_sample_ms"":706.503356}",,"{""dataset"":{""source"":""synthetic"",""name"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":0.03,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/Join-Sampling/run/temp/exp3"",""run_tag"":""alpha_sweep""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""stripe_alpha__nr100000__ns100000__a3_000em02__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":6000,""k_achieved"":6000,""alpha_target"":0.03,""alpha_achieved"":0.03,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
