dataset,generator,alpha,n_r,n_s,method,variant,t,rep,seed,ok,wall_ms,count_value,count_exact,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,pbsm,sampling,1000,2,3,1,925.15,8.06931e+06,1,0,0,0,,0,"{""build_ms"":21.872618,""pbsm_build_ms"":21.872098,""pbsm_count_pass1_ms"":452.227183,""pbsm_partitions_stripes_ms"":21.527274,""pbsm_sample_draw_ranks_ms"":0.039909,""pbsm_sample_pass2_select_ms"":450.996428,""run_build_ms"":21.873047,""run_count_ms"":452.229194,""run_sample_ms"":451.044397}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""sampling"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,pbsm,adaptive,1000,0,1,1,1004.82,8.06931e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":21.804159,""enumerate_prepare_ms"":0.000209,""pbsm_adaptive_pass1_ms"":461.138622,""pbsm_adaptive_sample_large_ms"":455.849284,""pbsm_build_ms"":21.803768,""pbsm_partitions_stripes_ms"":21.460386,""run_build_ms"":21.804679,""run_fallback_count_ms"":461.142892,""run_fallback_sample_ms"":455.854514,""run_pilot_enum_prepare_ms"":0.000800,""run_pilot_enum_scan_ms"":66.008485}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""adaptive"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,pbsm,adaptive,1000,1,2,1,1005.13,8.06931e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":21.799438,""enumerate_prepare_ms"":0.000310,""pbsm_adaptive_pass1_ms"":461.907106,""pbsm_adaptive_sample_large_ms"":455.269954,""pbsm_build_ms"":21.799158,""pbsm_partitions_stripes_ms"":21.459745,""run_build_ms"":21.799838,""run_fallback_count_ms"":461.910496,""run_fallback_sample_ms"":455.274234,""run_pilot_enum_prepare_ms"":0.000780,""run_pilot_enum_scan_ms"":66.135763}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""adaptive"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,pbsm,adaptive,1000,2,3,1,1005.06,8.06931e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":21.795649,""enumerate_prepare_ms"":0.000289,""pbsm_adaptive_pass1_ms"":459.531752,""pbsm_adaptive_sample_large_ms"":457.656567,""pbsm_build_ms"":21.795118,""pbsm_partitions_stripes_ms"":21.450166,""run_build_ms"":21.796159,""run_fallback_count_ms"":459.534572,""run_fallback_sample_ms"":457.659757,""run_pilot_enum_prepare_ms"":0.000700,""run_pilot_enum_scan_ms"":66.053253}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""adaptive"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,sampling,1000,0,1,1,301.096,8.06931e+06,1,0,0,0,,0,"{""build_ms"":33.495093,""run_build_ms"":33.495883,""run_count_ms"":131.969550,""run_sample_ms"":135.627649,""tlsop_alloc_tiles_ms"":0.058669,""tlsop_build_ms"":33.493853,""tlsop_build_edges_ms"":0.000380,""tlsop_count_pass1_ms"":131.966510,""tlsop_pass1_count_caps_ms"":6.539783,""tlsop_pass1_reserve_ms"":0.474661,""tlsop_pass2_fill_ms"":8.107663,""tlsop_sample_draw_ranks_ms"":0.039579,""tlsop_sample_pass2_select_ms"":135.580521,""tlsop_sort_lists_ms"":18.301017}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""tlsop"",""variant"":""sampling"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,sampling,1000,1,2,1,304.467,8.06931e+06,1,0,0,0,,0,"{""build_ms"":33.883745,""run_build_ms"":33.884385,""run_count_ms"":132.152367,""run_sample_ms"":137.993524,""tlsop_alloc_tiles_ms"":0.061619,""tlsop_build_ms"":33.882885,""tlsop_build_edges_ms"":0.000340,""tlsop_count_pass1_ms"":132.148537,""tlsop_pass1_count_caps_ms"":6.543654,""tlsop_pass1_reserve_ms"":0.462411,""tlsop_pass2_fill_ms"":8.102363,""tlsop_sample_draw_ranks_ms"":0.039219,""tlsop_sample_pass2_select_ms"":137.947265,""tlsop_sort_lists_ms"":18.269997}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""tlsop"",""variant"":""sampling"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,sampling,1000,2,3,1,300.62,8.06931e+06,1,0,0,0,,0,"{""build_ms"":33.902464,""run_build_ms"":33.903365,""run_count_ms"":131.555908,""run_sample_ms"":134.694807,""tlsop_alloc_tiles_ms"":0.061448,""tlsop_build_ms"":33.901204,""tlsop_build_edges_ms"":0.000650,""tlsop_count_pass1_ms"":131.551959,""tlsop_pass1_count_caps_ms"":6.540163,""tlsop_pass1_reserve_ms"":0.464801,""tlsop_pass2_fill_ms"":8.114813,""tlsop_sample_draw_ranks_ms"":0.039429,""tlsop_sample_pass2_select_ms"":134.646838,""tlsop_sort_lists_ms"":18.281147}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""tlsop"",""variant"":""sampling"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,adaptive,1000,0,1,1,323.811,8.06931e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":33.488203,""enumerate_prepare_ms"":0.012180,""run_build_ms"":33.489163,""run_fallback_count_ms"":135.312095,""run_fallback_sample_ms"":135.026852,""run_pilot_enum_prepare_ms"":0.012900,""run_pilot_enum_scan_ms"":19.960444,""tlsop_adaptive_pass1_ms"":135.307055,""tlsop_adaptive_sample_large_ms"":135.022002,""tlsop_alloc_tiles_ms"":0.059799,""tlsop_build_ms"":33.487513,""tlsop_build_edges_ms"":0.000450,""tlsop_pass1_count_caps_ms"":6.538434,""tlsop_pass1_reserve_ms"":0.465861,""tlsop_pass2_fill_ms"":8.102073,""tlsop_sort_lists_ms"":18.310386}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""tlsop"",""variant"":""adaptive"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,adaptive,1000,1,2,1,324.358,8.06931e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":33.891334,""enumerate_prepare_ms"":0.012460,""run_build_ms"":33.891874,""run_fallback_count_ms"":135.229427,""run_fallback_sample_ms"":135.060290,""run_pilot_enum_prepare_ms"":0.013130,""run_pilot_enum_scan_ms"":19.673040,""tlsop_adaptive_pass1_ms"":135.224227,""tlsop_adaptive_sample_large_ms"":135.056270,""tlsop_alloc_tiles_ms"":0.061679,""tlsop_build_ms"":33.890674,""tlsop_build_edges_ms"":0.000569,""tlsop_pass1_count_caps_ms"":6.531213,""tlsop_pass1_reserve_ms"":0.464641,""tlsop_pass2_fill_ms"":8.086513,""tlsop_sort_lists_ms"":18.302967}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""tlsop"",""variant"":""adaptive"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,adaptive,1000,2,3,1,327.28,8.06931e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":36.538253,""enumerate_prepare_ms"":0.012240,""run_build_ms"":36.539014,""run_fallback_count_ms"":135.243877,""run_fallback_sample_ms"":135.058420,""run_pilot_enum_prepare_ms"":0.013120,""run_pilot_enum_scan_ms"":19.874156,""tlsop_adaptive_pass1_ms"":135.239327,""tlsop_adaptive_sample_large_ms"":135.054230,""tlsop_alloc_tiles_ms"":0.061438,""tlsop_build_ms"":36.537434,""tlsop_build_edges_ms"":0.000760,""tlsop_pass1_count_caps_ms"":9.207682,""tlsop_pass1_reserve_ms"":0.462871,""tlsop_pass2_fill_ms"":8.100574,""tlsop_sort_lists_ms"":18.324905}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""tlsop"",""variant"":""adaptive"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,sampling,1000,0,1,1,1289.73,8.06931e+06,1,0,0,0,,0,"{""build_ms"":123.124931,""count_ms"":1133.180282,""run_build_ms"":123.125621,""run_count_ms"":1133.182922,""run_sample_ms"":33.421784,""sample_ms"":33.420454,""sirs_build_index_ms"":123.124501,""sirs_build_kd_ms"":11.247373,""sirs_embed_inner_ms"":56.043777,""sirs_phase1_degrees_ms"":1133.177932,""sirs_rank_axes_ms"":55.827742}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""sampling"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,sampling,1000,1,2,1,1288.57,8.06931e+06,1,0,0,0,,0,"{""build_ms"":123.115962,""count_ms"":1132.217740,""run_build_ms"":123.116542,""run_count_ms"":1132.218809,""run_sample_ms"":33.234097,""sample_ms"":33.232138,""sirs_build_index_ms"":123.115262,""sirs_build_kd_ms"":11.274673,""sirs_embed_inner_ms"":56.260363,""sirs_phase1_degrees_ms"":1132.215320,""sirs_rank_axes_ms"":55.574076}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""sampling"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,sampling,1000,2,3,1,1289.95,8.06931e+06,1,0,0,0,,0,"{""build_ms"":125.910567,""count_ms"":1132.592940,""run_build_ms"":125.910946,""run_count_ms"":1132.594331,""run_sample_ms"":31.443282,""sample_ms"":31.441792,""sirs_build_index_ms"":125.909887,""sirs_build_kd_ms"":13.999510,""sirs_embed_inner_ms"":56.353621,""sirs_phase1_degrees_ms"":1132.590471,""sirs_rank_axes_ms"":55.551317}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""sampling"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,adaptive,1000,0,1,1,1519,8.06931e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":123.414705,""count_ms"":1163.795086,""run_build_ms"":123.415335,""run_fallback_count_ms"":1163.797696,""run_fallback_sample_ms"":33.446244,""run_pilot_enum_prepare_ms"":0.000670,""run_pilot_enum_scan_ms"":198.326856,""sample_ms"":33.444714,""sirs_build_index_ms"":123.413935,""sirs_build_kd_ms"":11.170884,""sirs_embed_inner_ms"":56.361541,""sirs_rank_axes_ms"":55.876470}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""adaptive"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,adaptive,1000,1,2,1,1518.01,8.06931e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":123.074031,""count_ms"":1163.407232,""run_build_ms"":123.074621,""run_fallback_count_ms"":1163.409722,""run_fallback_sample_ms"":33.181138,""run_pilot_enum_prepare_ms"":0.000260,""run_pilot_enum_scan_ms"":198.327856,""sample_ms"":33.179848,""sirs_build_index_ms"":123.073541,""sirs_build_kd_ms"":11.150884,""sirs_embed_inner_ms"":56.344691,""sirs_rank_axes_ms"":55.572466}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""adaptive"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,adaptive,1000,2,3,1,1513.79,8.06931e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":123.017793,""count_ms"":1160.804560,""run_build_ms"":123.018613,""run_fallback_count_ms"":1160.806950,""run_fallback_sample_ms"":31.421212,""run_pilot_enum_prepare_ms"":0.000250,""run_pilot_enum_scan_ms"":198.526532,""sample_ms"":31.419723,""sirs_build_index_ms"":123.016783,""sirs_build_kd_ms"":11.226663,""sirs_embed_inner_ms"":56.310272,""sirs_rank_axes_ms"":55.473808}",,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""sirs"",""variant"":""adaptive"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,rejection,sampling,1000,0,1,0,-1,-1,0,0,0,0,,0,{},SKIPPED: rejection+sampling is disabled in sjs_sweep; use variant=adaptive.,"{""dataset"":{""source"":""synthetic"",""name"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""hetero_sizes"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""rejection"",""variant"":""sampling"",""t"":1000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/hetero_t"",""run_tag"":""exp5_hetero_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""hetero_sizes"",""dataset"":""hetero_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""p_large_r=0.1, w_small=[0.002,0.01], w_large=[0.1,0.3], anisotropic=1""}"
