run_id,regime,alpha,t,repeats,seed,gen_seed,N,method,variant,exit_code,rss_kb,enum_truncated_any,run_csv
20251228_165406,alpha100,100,100000,5,1,1,400000,pbsm,adaptive,0,54148,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/pbsm/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,400000,tlsop,sampling,0,151220,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/tlsop/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,400000,tlsop,enum_sampling,0,151196,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/tlsop/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,400000,tlsop,adaptive,0,164480,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/tlsop/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,400000,sirs,sampling,0,82052,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/sirs/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,400000,sirs,enum_sampling,0,67824,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/sirs/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,400000,sirs,adaptive,0,99248,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/sirs/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,400000,rejection,sampling,0,359340,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/rejection/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,400000,rejection,enum_sampling,0,359208,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/rejection/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,400000,rejection,adaptive,0,383452,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/rejection/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,400000,tsunami,sampling,0,134204,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/tsunami/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,400000,tsunami,enum_sampling,0,131372,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/tsunami/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,400000,tsunami,adaptive,0,149156,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N400000/tsunami/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,ours,sampling,0,1640808,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/ours/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,ours,enum_sampling,0,1367816,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/ours/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,ours,adaptive,0,1656968,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/ours/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,aabb,sampling,0,453020,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/aabb/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,aabb,enum_sampling,0,343080,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/aabb/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,aabb,adaptive,0,549708,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/aabb/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,interval_tree,sampling,0,2593984,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/interval_tree/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,interval_tree,enum_sampling,0,2375560,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/interval_tree/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,interval_tree,adaptive,0,4680412,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/interval_tree/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,kd_tree,sampling,0,418356,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/kd_tree/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,kd_tree,enum_sampling,0,368392,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/kd_tree/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,kd_tree,adaptive,0,606196,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/kd_tree/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,r_tree,sampling,0,362012,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/r_tree/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,r_tree,enum_sampling,0,413084,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/r_tree/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,r_tree,adaptive,0,482136,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/r_tree/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,range_tree,sampling,0,648484,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/range_tree/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,range_tree,enum_sampling,0,643460,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/range_tree/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,range_tree,adaptive,0,1181296,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/range_tree/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,pbsm,sampling,0,71176,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/pbsm/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,pbsm,enum_sampling,0,71232,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/pbsm/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,pbsm,adaptive,0,87232,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/pbsm/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,tlsop,sampling,0,292468,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/tlsop/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,tlsop,enum_sampling,0,292560,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/tlsop/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,tlsop,adaptive,0,305856,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/tlsop/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,sirs,sampling,0,160228,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/sirs/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,sirs,enum_sampling,0,128848,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/sirs/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,sirs,adaptive,0,180580,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/sirs/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,rejection,sampling,0,705440,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/rejection/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,rejection,enum_sampling,0,705476,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/rejection/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,rejection,adaptive,0,718992,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/rejection/adaptive/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,tsunami,sampling,0,261612,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/tsunami/sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,tsunami,enum_sampling,0,255848,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/tsunami/enum_sampling/run.csv
20251228_165406,alpha100,100,100000,5,1,1,800000,tsunami,adaptive,0,264212,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha100/alpha100_t100000/N800000/tsunami/adaptive/run.csv
